City,Diện tích,Đồ vệ sinh cá nhân miễn phí,Vòi sen,Áo choàng tắm,Két an toàn,Nhà vệ sinh,Khăn tắm,Bàn làm việc,Khu vực tiếp khách,TV,Tủ lạnh,Điện thoại,Máy sấy tóc,Sàn trải thảm,Ấm đun nước điện,Truyền hình cáp,Tủ hoặc phòng để quần áo,Nhìn ra thành phố,Phòng tắm riêng,Hệ thống cách âm,Minibar,WiFi miễn phí,Ghế sofa,Máy fax,Bếp,Máy giặt,Bàn ăn,Dịch vụ báo thức,Tiện nghi ủi,Giường cực dài (> 2 mét),Ban công,Quyền sử dụng Executive Lounge,Máy pha trà/cà phê,Khăn tắm/Bộ khăn trải giường (có thu phí),Máy sấy quần áo,Có phòng thông nhau qua cửa nối,Chậu rửa vệ sinh (bidet),Các tầng trên đi lên bằng thang máy,Xe lăn có thể đi đến mọi nơi trong toàn bộ khuôn viên,Máy vi tính,Quạt máy,Ghế cao dành cho trẻ em,Các tầng trên chỉ lên được bằng cầu thang,Hồ bơi trên sân thượng,Trò chơi board game/giải đố,Khu vực ăn uống ngoài trời,Phòng xông hơi,Bể sục,Sân trong,price
Da Lat,35,1,1,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2471804
Da Lat,45,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2908994
Da Lat,42,1,1,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3082749
Da Lat,35,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,2,1,1,1,1,1,0,1,1,1,0,1,2,0,0,0,1,1,0,0,1,1,0,3,1,1,2,0,0,1,0,0,550800
Da Lat,35,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,2,1,1,1,1,1,0,1,1,1,0,1,2,0,0,0,1,1,0,0,1,1,0,3,1,1,2,0,0,1,0,0,573750
Da Lat,50,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,4,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,0,0,1,1,0,3,1,1,2,0,0,1,0,0,688500
Da Lat,50,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,3,1,1,1,1,1,0,1,1,1,0,1,2,0,0,0,1,1,0,0,1,1,0,3,1,1,2,0,0,1,0,1,784125
Da Lat,75,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,4,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,1,0,1,1,0,3,1,1,2,0,0,1,0,0,879750
Da Lat,75,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,4,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,1,0,1,1,0,3,1,1,2,0,0,1,0,0,975375
Da Lat,75,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,4,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,1,0,1,1,0,3,1,1,2,0,0,1,0,0,688500
Da Lat,75,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,4,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,1,0,1,1,0,3,1,1,2,0,0,1,0,0,784125
Da Lat,75,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,4,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,1,0,1,1,0,3,1,1,2,0,0,1,0,0,918000
Da Lat,75,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,4,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,1,0,1,1,0,3,1,1,2,0,0,1,0,0,1013625
Da Lat,75,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,4,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,1,0,1,1,0,3,1,1,2,0,0,1,0,0,1109250
Da Lat,75,1,2,0,1,1,1,1,1,1,1,0,1,2,1,0,1,4,1,1,1,1,1,0,1,1,1,0,1,2,1,0,0,1,1,1,0,1,1,0,3,1,1,2,0,0,1,0,0,1204875
Da Lat,125,1,2,0,0,1,1,1,1,1,1,0,1,2,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,1,0,2,1,0,2,0,0,0,0,1,1351350
Da Lat,130,1,2,0,0,1,1,1,1,1,1,0,1,2,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,1,0,1,1,0,1,0,2,1,0,2,0,0,0,0,1,1486485
Da Lat,135,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,3,1,1,1,1,1,0,3,1,1,1,1,2,0,0,0,1,0,1,1,0,1,0,3,1,0,2,0,0,0,0,1,1554052
Da Lat,17,1,2,0,0,1,1,1,0,1,1,1,1,2,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,638198
Da Lat,21,1,2,0,0,1,1,0,0,1,1,1,1,2,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,808020
Da Lat,34,1,2,0,1,1,1,0,1,1,1,1,1,2,1,1,1,4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1143794
Da Lat,35,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1228500
Da Lat,35,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1341900
Da Lat,35,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1404000
Da Lat,35,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1533600
Da Lat,50,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1404000
Da Lat,50,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1533600
Da Lat,50,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1450800
Da Lat,28,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1584720
Da Lat,35,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1638000
Da Lat,35,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1789200
Da Lat,40,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1667250
Da Lat,40,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1821150
Da Lat,70,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1667250
Da Lat,160,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1821150
Da Lat,160,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1989000
Da Lat,250,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2172600
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2281500
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2492100
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2574000
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2811600
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2808000
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3067200
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9781200
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10684080
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9909900
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10824660
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12226500
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13355100
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14671800
Da Lat,340,1,2,1,1,1,1,1,1,1,0,1,1,2,1,1,1,3,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16026120
Da Lat,26,1,2,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,315000
Da Lat,26,1,2,0,0,1,1,0,0,1,1,1,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,409500
Da Lat,18,1,2,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,189000
Da Lat,28,1,2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2574000
Da Lat,39,1,2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2925000
Da Lat,51,1,2,1,1,1,1,1,0,1,0,1,1,0,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3276000
Da Lat,22,1,2,1,1,1,1,0,0,1,0,1,1,3,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,361250
Da Lat,25,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,3,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,3,1,0,0,0,1,0,0,0,476000
Da Lat,35,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,3,1,0,0,0,1,0,0,0,637500
Da Lat,35,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,3,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,722500
Da Lat,15,1,2,0,0,1,1,1,0,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,499772
Da Lat,20,1,2,0,0,1,1,1,0,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,574738
Da Lat,20,1,2,0,0,1,1,1,0,1,1,1,1,3,1,1,1,3,0,1,1,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,409771
Da Lat,25,1,2,0,0,1,1,1,0,1,0,1,0,3,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,499772
Da Lat,18,1,2,0,0,0,0,1,0,1,0,1,1,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,417900
Da Lat,22,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,3,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1527500
Da Lat,35,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,3,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1903500
Da Lat,35,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,3,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1903500
Da Lat,40,1,2,0,1,1,1,0,0,1,1,1,1,0,1,0,1,3,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2133800
Da Lat,40,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,3,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2864650
Da Lat,40,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,3,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3159340
Da Lat,20,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,649800
Da Lat,20,1,2,1,1,1,1,1,0,1,1,1,1,2,1,1,1,2,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,684000
Da Lat,35,1,2,1,1,1,1,1,0,1,1,1,1,2,1,1,1,2,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1231200
Da Lat,45,1,1,0,0,1,1,0,1,1,1,0,1,2,1,0,1,4,1,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1147500
Da Lat,50,1,2,0,0,1,1,1,1,1,1,0,1,3,1,1,1,3,1,1,1,1,0,0,1,1,1,0,0,2,1,0,1,1,0,0,1,0,0,0,3,1,1,2,0,0,0,0,0,868725
Da Lat,36,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,0,0,0,1,0,0,0,1408132
Da Lat,36,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1408132
Da Lat,38,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2346000
Da Lat,52,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1829625
Da Lat,28,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3483270
Da Lat,35,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,3649140
Da Lat,44,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,3704430
Da Lat,42,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,4091460
Da Lat,44,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,4367910
Da Lat,90,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5529000
Da Lat,58,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,0,5694870
Da Lat,35,1,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2142000
Da Lat,43,1,1,1,1,1,1,1,0,1,1,1,1,3,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2551500
Da Lat,59,1,2,1,1,1,1,1,0,1,1,1,1,3,1,1,1,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,4536000
Da Lat,20,1,1,0,0,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,657900
Da Lat,22,1,1,0,0,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,881280
Da Lat,32,1,1,0,0,1,1,1,1,0,1,1,1,3,1,0,1,3,1,1,1,1,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,932280
Da Lat,16,1,1,0,0,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,969000
Da Lat,34,1,1,0,0,1,1,1,1,0,1,1,1,3,1,0,1,3,1,1,1,1,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,983280
Da Lat,32,1,1,0,0,1,1,1,1,0,1,1,1,3,1,0,1,3,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,994500
Da Lat,54,1,2,0,0,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,0,1,0,0,1,1,2,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1876800
Da Lat,40,1,2,0,0,1,1,0,0,1,1,1,1,3,0,1,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1460206
Da Lat,63,1,2,0,0,1,1,0,0,1,1,1,1,3,0,1,0,2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1752235
Da Lat,63,1,2,0,0,1,1,0,1,1,1,1,1,3,0,1,0,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1946940
Da Lat,72,1,2,0,0,1,1,0,1,1,1,1,1,3,0,1,0,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2336329
Da Lat,30,1,2,1,1,1,1,0,0,1,0,0,1,2,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1040400
Da Lat,35,1,2,1,1,1,1,1,0,1,0,0,1,2,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1517250
Da Lat,45,1,2,1,1,1,1,0,0,1,0,0,1,2,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1994100
Da Lat,55,1,2,1,1,1,1,0,0,1,0,0,1,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1994100
Da Lat,30,1,2,1,1,1,1,0,0,1,0,0,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2176000
Da Lat,40,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,1,0,3,1,1,2,0,1,0,0,0,3442500
Da Lat,46,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,0,1,0,3,1,1,2,0,1,0,0,0,4360500
