City,Diện tích,Đồ vệ sinh cá nhân miễn phí,Vòi sen,Áo choàng tắm,Két an toàn,Nhà vệ sinh,Khăn tắm,Bàn làm việc,Khu vực tiếp khách,TV,Tủ lạnh,Điện thoại,Máy sấy tóc,Sàn trải thảm,Ấm đun nước điện,Truyền hình cáp,Tủ hoặc phòng để quần áo,Nhìn ra thành phố,Phòng tắm riêng,Hệ thống cách âm,Minibar,WiFi miễn phí,Ghế sofa,Máy fax,Bếp,Máy giặt,Bàn ăn,Dịch vụ báo thức,Tiện nghi ủi,Giường cực dài (> 2 mét),Ban công,Quyền sử dụng Executive Lounge,Máy pha trà/cà phê,Khăn tắm/Bộ khăn trải giường (có thu phí),Máy sấy quần áo,Có phòng thông nhau qua cửa nối,Chậu rửa vệ sinh (bidet),Các tầng trên đi lên bằng thang máy,Xe lăn có thể đi đến mọi nơi trong toàn bộ khuôn viên,Máy vi tính,Quạt máy,Ghế cao dành cho trẻ em,Các tầng trên chỉ lên được bằng cầu thang,Hồ bơi trên sân thượng,Trò chơi board game/giải đố,Khu vực ăn uống ngoài trời,Phòng xông hơi,Bể sục,Sân trong,price
TP.Ho Chi Minh,22,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1015650
TP.Ho Chi Minh,24,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1082250
TP.Ho Chi Minh,25,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,4,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1182150
TP.Ho Chi Minh,36,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,4,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1931400
TP.Ho Chi Minh,48,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,4,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2497500
TP.Ho Chi Minh,36,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3264879
TP.Ho Chi Minh,20,1,1,0,1,1,1,1,0,1,0,1,1,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,850500
TP.Ho Chi Minh,22,1,1,0,1,1,1,1,0,1,0,1,1,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,913500
TP.Ho Chi Minh,22,1,1,0,1,1,1,1,0,1,0,1,1,3,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1071000
TP.Ho Chi Minh,35,1,2,0,1,1,1,1,0,1,0,1,1,3,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1260000
TP.Ho Chi Minh,16,1,2,0,1,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,1,1,0,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,270000
TP.Ho Chi Minh,25,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,330000
TP.Ho Chi Minh,19,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,0,1,1,0,0,0,1,1,1,1,2,0,1,1,0,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,375000
TP.Ho Chi Minh,33,1,2,0,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,1,0,0,0,1,1,1,1,2,0,1,1,0,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,500000
TP.Ho Chi Minh,45,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2286900
TP.Ho Chi Minh,85,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2598750
TP.Ho Chi Minh,69,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2494800
TP.Ho Chi Minh,97,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,3274425
TP.Ho Chi Minh,103,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,3378375
TP.Ho Chi Minh,16,1,1,0,0,1,0,1,0,1,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,99000
TP.Ho Chi Minh,18,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,297000
TP.Ho Chi Minh,20,1,2,0,1,1,1,1,0,1,1,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,385000
TP.Ho Chi Minh,31,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,0,1,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,522500
TP.Ho Chi Minh,36,1,2,0,1,1,1,1,1,1,1,1,1,3,1,1,1,4,0,1,1,1,0,0,0,0,1,1,1,2,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,605000
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1764533
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2038339
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2151869
TP.Ho Chi Minh,42,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2485779
TP.Ho Chi Minh,46,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2485779
TP.Ho Chi Minh,46,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1820547
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2220179
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1764533
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2038339
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2151869
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2485779
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1820547
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1901436
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2175243
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2318824
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2652735
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1957451
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2387135
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2205666
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2479473
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2689836
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3023747
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2261681
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2758147
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2662010
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3246354
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2467834
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3009554
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3103144
TP.Ho Chi Minh,50,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3784322
TP.Ho Chi Minh,46,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2390850
TP.Ho Chi Minh,85,1,2,1,1,1,1,1,0,1,0,0,1,0,0,0,1,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2702700
TP.Ho Chi Minh,97,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2858625
TP.Ho Chi Minh,110,1,2,1,1,0,1,1,1,1,0,0,0,0,0,1,1,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3014550
TP.Ho Chi Minh,136,1,2,1,1,0,1,1,1,1,0,0,0,0,0,1,1,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3846150
TP.Ho Chi Minh,134,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3846150
TP.Ho Chi Minh,32,1,2,0,1,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1963500
TP.Ho Chi Minh,32,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2194500
TP.Ho Chi Minh,32,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2194500
TP.Ho Chi Minh,42,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2541000
TP.Ho Chi Minh,42,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2541000
TP.Ho Chi Minh,42,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,3349500
TP.Ho Chi Minh,46,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3696000
TP.Ho Chi Minh,30,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1387526
TP.Ho Chi Minh,30,1,2,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1937371
TP.Ho Chi Minh,32,1,2,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2143893
TP.Ho Chi Minh,32,1,2,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1783393
TP.Ho Chi Minh,35,1,2,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2350416
TP.Ho Chi Minh,35,1,2,1,1,1,0,1,0,1,0,1,1,0,1,1,1,4,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2350416
TP.Ho Chi Minh,35,1,2,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2350416
TP.Ho Chi Minh,35,1,2,1,1,1,0,1,0,1,0,1,1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2350416
TP.Ho Chi Minh,50,1,2,1,1,1,0,1,1,1,0,1,1,0,1,1,1,2,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4801644
TP.Ho Chi Minh,50,1,2,1,1,1,0,1,1,1,0,1,1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4801644
TP.Ho Chi Minh,22,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,106020
TP.Ho Chi Minh,22,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,195300
TP.Ho Chi Minh,22,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,429660
TP.Ho Chi Minh,25,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,446400
TP.Ho Chi Minh,30,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,4,1,1,0,1,0,0,0,0,530100
TP.Ho Chi Minh,30,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,837000
TP.Ho Chi Minh,30,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1536000
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2640000
TP.Ho Chi Minh,36,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1776000
TP.Ho Chi Minh,20,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,549000
TP.Ho Chi Minh,25,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,720000
TP.Ho Chi Minh,18,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,840000
TP.Ho Chi Minh,25,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,900000
TP.Ho Chi Minh,28,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,4,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,960000
TP.Ho Chi Minh,32,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,2,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1080000
TP.Ho Chi Minh,40,1,2,1,1,1,1,1,0,1,0,1,1,3,1,1,1,4,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1620000
TP.Ho Chi Minh,36,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,1,0,0,1,1,0,3,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3,1,0,2,0,0,0,0,0,2079000
TP.Ho Chi Minh,60,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,1,0,3,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3,1,0,2,0,0,0,0,0,2182950
TP.Ho Chi Minh,97,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,1,0,0,1,1,0,3,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,3,1,0,2,0,0,0,0,0,2494800
TP.Ho Chi Minh,105,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,1,0,0,1,1,0,3,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,3,1,0,2,0,0,0,0,0,2598750
TP.Ho Chi Minh,36,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2700001
TP.Ho Chi Minh,36,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3680000
TP.Ho Chi Minh,72,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,5670000
TP.Ho Chi Minh,25,1,2,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,600000
